no_sentence,num_words,character0,character1,character2_3,character4,character5,std_dev,sent_len_diff,count_short_sentences_in_paragraphs,count_long_sentences_in_paragraphs,check_word0,check_word1,check_word2_3,check_word3,check_word4,check_word5,check_num,check_capitals,check_et
0.5,0.7016949152542372,1.0,1.0,0.0,0.0,0.0,0.12466865056261953,0.12571428571428572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.4375,0.464406779661017,1.0,1.0,1.0,0.0,1.0,0.0697846599092991,0.06857142857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.375,0.5084745762711864,1.0,1.0,0.0,0.0,1.0,0.1828591397734554,0.24,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.5,0.6271186440677966,0.0,1.0,1.0,0.0,0.0,0.08063434639221044,0.07428571428571429,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.375,0.6440677966101694,1.0,0.0,1.0,0.0,0.0,0.19334976346780522,0.18857142857142858,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.375,0.6338983050847458,1.0,0.0,0.0,0.0,0.0,0.1080203866300111,0.09714285714285714,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.1875,0.488135593220339,1.0,1.0,0.0,0.0,1.0,0.1695864787800827,0.15428571428571428,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5625,0.535593220338983,1.0,1.0,1.0,0.0,1.0,0.17646699114426126,0.2342857142857143,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.625,1.0,1.0,1.0,0.0,0.0,0.0,0.13583949607577084,0.12,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.7220338983050847,0.0,1.0,0.0,0.0,0.0,0.14474145525793014,0.13142857142857142,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.423728813559322,0.0,1.0,1.0,0.0,1.0,0.07727659605310998,0.08571428571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5625,0.5084745762711864,0.0,0.0,0.0,0.0,0.0,0.06226786803285348,0.08,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.375,0.623728813559322,1.0,1.0,0.0,0.0,0.0,0.16019091409514657,0.1657142857142857,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.47118644067796606,0.0,1.0,1.0,0.0,0.0,0.1685352777607019,0.21142857142857144,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.3125,0.488135593220339,1.0,1.0,0.0,0.0,0.0,0.22428858070487628,0.29714285714285715,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.6847457627118644,0.0,1.0,0.0,0.0,1.0,0.16980544140037093,0.18857142857142858,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.5254237288135593,1.0,1.0,1.0,0.0,0.0,0.21639213144977393,0.26857142857142857,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.4375,0.5796610169491525,1.0,1.0,0.0,0.0,0.0,0.0983418694447649,0.09142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.8169491525423728,1.0,1.0,1.0,0.0,0.0,0.15604950332679862,0.17714285714285713,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0625,0.044067796610169484,0.0,1.0,0.0,0.0,0.0,0.06911828873781835,0.05714285714285714,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5625,0.6881355932203389,1.0,1.0,0.0,0.0,0.0,0.12539970186450616,0.19428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.7288135593220338,1.0,1.0,1.0,0.0,0.0,0.1833589786054603,0.1657142857142857,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.7457627118644067,1.0,1.0,1.0,0.0,0.0,0.08767100869784801,0.05714285714285714,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.4375,0.5694915254237287,1.0,1.0,0.0,0.0,0.0,0.1588123356314798,0.17142857142857143,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5625,0.6949152542372881,0.0,0.0,0.0,0.0,1.0,0.1288198770152771,0.15428571428571428,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.3125,0.47118644067796606,0.0,1.0,0.0,0.0,0.0,0.10630643472317074,0.10857142857142857,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.1875,0.24067796610169492,1.0,1.0,1.0,0.0,0.0,0.21303687347833014,0.24571428571428572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.5966101694915253,1.0,1.0,0.0,0.0,0.0,0.2176951799039214,0.22285714285714286,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.6067796610169491,1.0,1.0,0.0,0.0,0.0,0.21756974331620701,0.19428571428571428,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8125,0.8779661016949152,1.0,1.0,1.0,0.0,0.0,0.1625352370333275,0.22857142857142856,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.75,0.8915254237288135,1.0,0.0,1.0,0.0,0.0,0.15813678718698013,0.2,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.125,0.43050847457627117,0.0,1.0,0.0,0.0,0.0,0.37812750936624046,0.32571428571428573,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.5,0.6203389830508474,0.0,1.0,1.0,0.0,0.0,0.11211470317139595,0.09142857142857143,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.8125,0.6847457627118644,1.0,1.0,0.0,0.0,1.0,0.1675563995113575,0.15428571428571428,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.375,0.41016949152542376,0.0,1.0,0.0,0.0,0.0,0.05164793755861982,0.045714285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.375,0.5389830508474576,1.0,1.0,0.0,0.0,1.0,0.05950697271402079,0.06285714285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.5625,0.888135593220339,1.0,1.0,0.0,0.0,0.0,0.16002637828512317,0.12571428571428572,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.6610169491525423,1.0,1.0,1.0,0.0,0.0,0.198376713454203,0.25142857142857145,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.559322033898305,1.0,1.0,1.0,0.0,1.0,0.21663190445789932,0.17714285714285713,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.48474576271186437,0.0,1.0,0.0,0.0,1.0,0.24487998320353652,0.2742857142857143,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.6875,0.8779661016949152,0.0,1.0,0.0,0.0,0.0,0.1262079259595574,0.11428571428571428,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.375,0.6169491525423728,1.0,1.0,0.0,0.0,0.0,0.1870342550907557,0.17714285714285713,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5625,0.8271186440677966,1.0,1.0,0.0,0.0,0.0,0.08318350872993725,0.09142857142857143,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.25,0.5254237288135593,0.0,1.0,1.0,0.0,1.0,0.11618453337332957,0.13714285714285715,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.8576271186440677,1.0,1.0,0.0,0.0,0.0,0.17277032958707392,0.16,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.5288135593220339,1.0,1.0,0.0,0.0,0.0,0.12702542480934692,0.11428571428571428,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0.5625,0.5322033898305084,1.0,1.0,0.0,0.0,1.0,0.06507405212250564,0.09142857142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5625,0.847457627118644,1.0,1.0,0.0,0.0,0.0,0.1367354722190649,0.16,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.3125,0.44745762711864406,1.0,1.0,0.0,0.0,0.0,0.16999289916645163,0.1657142857142857,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.4508474576271187,1.0,1.0,0.0,0.0,0.0,0.27246012891808047,0.34285714285714286,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.4915254237288135,0.0,1.0,0.0,0.0,0.0,0.18284890244617305,0.21142857142857144,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.25,0.5152542372881356,1.0,1.0,0.0,0.0,0.0,0.33268808669955896,0.26857142857142857,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.375,0.4440677966101695,0.0,1.0,0.0,0.0,0.0,0.06829525369292157,0.09142857142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.623728813559322,1.0,1.0,0.0,0.0,0.0,0.17461395051092052,0.19428571428571428,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.125,0.13559322033898305,1.0,0.0,0.0,0.0,0.0,0.10668027165719302,0.10285714285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.5525423728813559,1.0,1.0,0.0,0.0,0.0,0.0885145979734013,0.10285714285714286,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.583050847457627,1.0,1.0,0.0,0.0,0.0,0.39078159893944187,0.38857142857142857,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.49491525423728816,1.0,1.0,1.0,0.0,0.0,0.1707406721269943,0.18285714285714286,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.375,0.5186440677966101,1.0,1.0,0.0,0.0,0.0,0.11368448136077657,0.12,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.6033898305084745,1.0,1.0,1.0,0.0,0.0,0.12343248818604434,0.16,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.4375,0.5254237288135593,1.0,1.0,0.0,0.0,0.0,0.25601189289136694,0.3142857142857143,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.25,0.464406779661017,1.0,1.0,0.0,0.0,0.0,0.11904408831510696,0.10857142857142857,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5457627118644067,1.0,1.0,0.0,0.0,1.0,0.12351632337775852,0.13142857142857142,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.5016949152542373,1.0,1.0,0.0,0.0,0.0,0.1810172075130742,0.14857142857142858,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5084745762711864,1.0,1.0,0.0,0.0,0.0,0.10572142927151766,0.13714285714285715,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.5254237288135593,1.0,1.0,1.0,0.0,0.0,0.16330389291928915,0.16,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.375,0.559322033898305,1.0,1.0,1.0,0.0,1.0,0.0810874639645259,0.08,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5966101694915253,1.0,1.0,0.0,0.0,0.0,0.15388306016650688,0.17142857142857143,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.6875,0.8847457627118643,1.0,1.0,1.0,0.0,0.0,0.18247751842670826,0.2342857142857143,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.6440677966101694,1.0,1.0,0.0,0.0,0.0,0.0645104028219638,0.06285714285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.75,0.8576271186440677,1.0,1.0,1.0,0.0,1.0,0.12166045707857757,0.13714285714285715,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1875,0.2983050847457627,0.0,1.0,0.0,0.0,0.0,0.11031893827633665,0.09714285714285714,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.7389830508474575,0.0,1.0,0.0,0.0,0.0,0.08262847296688827,0.09142857142857143,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1875,0.29152542372881357,1.0,1.0,0.0,0.0,0.0,0.19656225417201617,0.2057142857142857,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.6169491525423728,1.0,1.0,0.0,0.0,0.0,0.1638393435553753,0.13714285714285715,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.48135593220338985,1.0,1.0,0.0,0.0,1.0,0.1705073453581312,0.14857142857142858,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.6875,0.7830508474576271,0.0,1.0,0.0,0.0,0.0,0.08379355335368562,0.09714285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.5525423728813559,1.0,1.0,0.0,0.0,0.0,0.31812438567505813,0.35428571428571426,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.6745762711864406,1.0,1.0,0.0,0.0,1.0,0.12291495910217383,0.15428571428571428,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.6135593220338983,1.0,1.0,1.0,0.0,0.0,0.3092523166679532,0.33714285714285713,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.5966101694915253,1.0,1.0,0.0,0.0,0.0,0.1497070546205869,0.12,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.7050847457627119,0.0,1.0,1.0,0.0,1.0,0.27668366959130986,0.2914285714285714,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.5625,0.8915254237288135,1.0,1.0,0.0,0.0,0.0,0.10105462563684933,0.12,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.41355932203389834,1.0,1.0,0.0,0.0,0.0,0.14506441911486373,0.15428571428571428,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.625,0.8067796610169491,1.0,1.0,0.0,0.0,0.0,0.23005435622772644,0.37142857142857144,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.5625,0.6135593220338983,0.0,1.0,0.0,0.0,1.0,0.068577046945541,0.09714285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.5,0.5186440677966101,0.0,1.0,0.0,0.0,1.0,0.13207486835732668,0.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3125,0.6372881355932203,1.0,0.0,0.0,0.0,0.0,0.2092533281987502,0.18857142857142858,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.375,0.4779661016949152,0.0,1.0,0.0,0.0,1.0,0.18527448506663777,0.22857142857142856,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5625,0.8915254237288135,0.0,1.0,1.0,0.0,1.0,0.15884579794698836,0.15428571428571428,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.5525423728813559,0.0,1.0,0.0,0.0,0.0,0.16696832143124013,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1875,0.18305084745762712,1.0,1.0,0.0,0.0,1.0,0.05782850928937299,0.06285714285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.2677966101694915,1.0,1.0,0.0,0.0,0.0,0.12032142196803457,0.08,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.5627118644067796,1.0,1.0,1.0,0.0,0.0,0.08098467829411765,0.08571428571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.4375,0.5220338983050847,1.0,1.0,0.0,0.0,1.0,0.148312693010564,0.22285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0625,0.10508474576271185,0.0,1.0,0.0,0.0,0.0,0.027647315495127337,0.022857142857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1875,0.2711864406779661,1.0,1.0,0.0,0.0,0.0,0.09920340692925579,0.07428571428571429,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.47118644067796606,0.0,1.0,0.0,0.0,0.0,0.10285337853040913,0.11428571428571428,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.4375,0.7796610169491525,1.0,1.0,0.0,0.0,0.0,0.3208607648339967,0.35428571428571426,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.125,0.19322033898305083,1.0,1.0,0.0,0.0,0.0,0.06803462022933404,0.04,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.7559322033898305,1.0,1.0,0.0,0.0,1.0,0.14361809118546592,0.21142857142857144,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.6,1.0,1.0,1.0,0.0,1.0,0.25569615247440597,0.24,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.935593220338983,1.0,1.0,0.0,0.0,1.0,0.17924036787899064,0.16,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.464406779661017,1.0,1.0,0.0,0.0,1.0,0.09914560169548729,0.07428571428571429,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.44745762711864406,1.0,1.0,1.0,0.0,0.0,0.20514978776015383,0.17714285714285713,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.375,0.5389830508474576,1.0,1.0,1.0,0.0,0.0,0.16337286803836948,0.16,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.25,0.4271186440677966,1.0,1.0,0.0,0.0,1.0,0.11093431511846298,0.12,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.375,0.5559322033898304,1.0,1.0,0.0,0.0,0.0,0.20536106854506123,0.2571428571428571,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.25,0.4779661016949152,1.0,1.0,0.0,0.0,0.0,0.23263207652722198,0.17142857142857143,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.5,0.5186440677966101,1.0,1.0,0.0,0.0,0.0,0.22019502831033033,0.22285714285714286,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.5,0.6203389830508474,1.0,1.0,0.0,0.0,0.0,0.1320748683573267,0.21142857142857144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.3125,0.7050847457627119,1.0,1.0,1.0,0.0,0.0,0.2078789908136186,0.16,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.4440677966101695,1.0,1.0,0.0,0.0,0.0,0.04576445026654069,0.04,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.5,0.7796610169491525,1.0,1.0,0.0,0.0,0.0,0.13891754995867225,0.1657142857142857,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1875,0.13898305084745763,1.0,1.0,0.0,0.0,0.0,0.14547716873288674,0.12571428571428572,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3125,0.5661016949152542,1.0,1.0,0.0,0.0,1.0,0.07927706688321101,0.06857142857142857,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.4375,0.5423728813559322,0.0,1.0,1.0,0.0,1.0,0.08207342049435153,0.12,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.5898305084745762,1.0,1.0,0.0,0.0,0.0,0.09791682278647927,0.09714285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.5525423728813559,1.0,1.0,0.0,0.0,0.0,0.24796420893098053,0.17142857142857143,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.6271186440677966,1.0,1.0,0.0,0.0,0.0,0.2502947732058337,0.17142857142857143,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.5254237288135593,1.0,1.0,0.0,0.0,0.0,0.1759124948544951,0.21142857142857144,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.375,0.6440677966101694,1.0,1.0,0.0,0.0,0.0,0.25246670360380175,0.17142857142857143,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.5288135593220339,1.0,1.0,0.0,0.0,0.0,0.13338889612920077,0.10285714285714286,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.1875,0.29152542372881357,1.0,1.0,0.0,0.0,0.0,0.14008181598540004,0.16,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5,0.6406779661016948,1.0,1.0,0.0,0.0,0.0,0.09557584308901908,0.13714285714285715,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.4375,0.5423728813559322,1.0,1.0,0.0,0.0,0.0,0.12144970388997317,0.12,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.7186440677966102,1.0,1.0,1.0,1.0,1.0,0.22949327621586435,0.18285714285714286,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.39322033898305087,0.0,1.0,0.0,0.0,0.0,0.09186234025497976,0.07428571428571429,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3125,0.6406779661016948,1.0,1.0,0.0,0.0,0.0,0.19451610647273365,0.2342857142857143,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.625,0.9050847457627118,1.0,1.0,1.0,0.0,1.0,0.18826130579586617,0.17142857142857143,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.5152542372881356,1.0,1.0,0.0,0.0,0.0,0.1088475899519607,0.06857142857142857,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.49491525423728816,1.0,0.0,0.0,0.0,0.0,0.13784897164870513,0.13142857142857142,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.4375,0.5762711864406779,1.0,1.0,0.0,0.0,1.0,0.12246572979944521,0.18285714285714286,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.25,0.5389830508474576,1.0,1.0,0.0,0.0,0.0,0.20399147899974196,0.2,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.5186440677966101,1.0,0.0,0.0,0.0,0.0,0.1352230031285914,0.18857142857142858,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.25,0.4745762711864407,1.0,1.0,0.0,0.0,0.0,0.1678080455537489,0.21142857142857144,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.3125,0.5423728813559322,0.0,1.0,0.0,0.0,0.0,0.21425430793907865,0.24,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.583050847457627,1.0,1.0,0.0,0.0,1.0,0.14839319929577643,0.18857142857142858,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.25,0.5525423728813559,0.0,1.0,0.0,0.0,0.0,0.13906352350060688,0.08571428571428572,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.75,0.9830508474576272,0.0,1.0,0.0,0.0,0.0,0.20146079793018457,0.2,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.6406779661016948,1.0,1.0,0.0,0.0,0.0,0.11326613075818895,0.13714285714285715,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.4375,0.6813559322033897,0.0,1.0,0.0,0.0,0.0,0.08997000499797987,0.07428571428571429,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.4375,0.5864406779661017,0.0,1.0,0.0,0.0,0.0,0.08258117075828132,0.06857142857142857,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.375,0.43728813559322033,1.0,1.0,0.0,0.0,0.0,0.09396435653071157,0.08571428571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6875,0.5661016949152542,1.0,1.0,1.0,0.0,0.0,0.09814769959148939,0.10857142857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.5322033898305084,0.0,1.0,0.0,0.0,0.0,0.1666023194287466,0.21142857142857144,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
